Customer Id,Date,Product
CCN15BK3GVLN,2020-10-21,sugar
6UXR6FTWKR6W,2020-02-07,whole milk
3VXRVFV77G7S,2020-09-03,citrus fruit
MIEGD38M2TWF,2020-03-13,yogurt
5TJBSD1ZI9TV,2020-09-09,pip fruit
GY3XPGNS2PA9,2020-09-21,whole milk
80K5RYIJ357E,2020-03-20,frozen meals
60KL4MZX3S88,2020-02-23,whole milk
CES1HET0RV1I,2020-03-29,soda
CTW91Z1HTXSP,2020-07-18,mustard
A27MQKI20GGT,2020-02-18,pastry
247RX6RSHWAV,2020-10-08,rolls/buns
VC1FZGIPVM4U,2020-01-27,butter
XGMOO1Y0KQ09,2020-04-17,hygiene articles
QBUS9NZY39BE,2020-08-25,coffee
Q66J4Y96VJZU,2020-08-01,pastry
DCQIRWQ5SA89,2020-12-29,whole milk
QDN16Q3H1HBO,2020-01-07,pip fruit
IWFZ2Q5AH5PW,2020-09-09,cookware
YE1OMI7T3CIE,2020-02-09,oil
9YVUTDYNZRMP,2020-07-12,whole milk
UEJHKFPQPMNK,2020-03-02,brown bread
73GE0DHXTW34,2020-02-06,pasta
EPLRPH86VW18,2020-06-03,other vegetables
XSICD4Y2W9XT,2020-03-24,curd
UNJN16IRMI4W,2020-03-21,tropical fruit
ZNSY1RIEF2WF,2020-08-02,dessert
ZIGCOSKUH6S0,2020-07-20,other vegetables
A7T52VAIFJWZ,2020-12-18,whipped/sour cream
CVOKF74PTFPP,2020-03-26,bottled water
637IFXABGI7M,2020-09-29,citrus fruit
5B5HDU3ETU5K,2020-08-03,rolls/buns
CQ73FSOP5BON,2020-05-16,other vegetables
T5OVA2SARFGT,2020-01-02,tropical fruit
RVR67PN57IQZ,2020-09-27,bottled beer
6JXC6OOKG6TD,2020-01-04,beverages
QZHA32T5GOEA,2020-02-14,pastry
WDSSNTMA0NCJ,2020-07-14,rolls/buns
2I3IWYV2PHE2,2020-11-16,root vegetables
8TKUPBPL9SNF,2020-05-26,other vegetables
5L1FQOSMMMCX,2020-08-15,sweet spreads
WHV92LLF7YVH,2020-03-09,tropical fruit
LXBIQ1I5LVZ1,2020-12-02,whole milk
DDZ819DDIYWQ,2020-10-08,pip fruit
P084LNY4B6X1,2020-02-11,tropical fruit
6IKCOFMVVPXW,2020-01-24,bottled beer
INROQTE2PIB4,2020-04-25,sugar
01P3WF5V85R2,2020-05-07,sliced cheese
UZRYTSZI4NOJ,2020-11-21,yogurt
0XGM3YJNVKB9,2020-11-23,whole milk
M50AWISM8R2O,2020-12-19,other vegetables
YL9UBGXYYAEZ,2020-02-26,whole milk
OGL795FQ26S2,2020-02-29,UHT-milk
OW0E59OZ5ZWD,2020-04-06,rolls/buns
K864QGAG2W2B,2020-07-27,soda
CGHUK0OU6IQ9,2020-03-10,whole milk
0TXYJHMH9DPN,2020-12-08,specialty chocolate
FIM0XQSZP3L9,2020-07-20,white bread
0W47RM0WSP0J,2020-03-08,whipped/sour cream
0OTFHSFQKVSM,2020-01-25,chewing gum
ACCHYOOY0U3O,2020-08-06,berries
GQ50SQ64HY00,2020-02-17,pastry
L3LZC8FTSV9V,2020-01-14,bottled beer
SGORN9NRPG1X,2020-07-02,root vegetables
W4JYKWLSPR97,2020-04-06,ready soups
QXMO2SK2K4FM,2020-04-14,whole milk
KNYWS98SIR6U,2020-10-22,frozen vegetables
HQ2553658POW,2020-03-19,detergent
DPAUPTNK09UG,2020-12-15,sugar
Z7UJMLWL25YK,2020-08-07,onions
SSBMU7DC3MY6,2020-06-14,yogurt
HBYCU56L0S2V,2020-01-02,other vegetables
H3U5Q71CLQJY,2020-12-08,soda
JQ9E53Y8K5LV,2020-11-27,chewing gum
U0BJP0MDFNDO,2020-08-23,rolls/buns
02IUM6MABVTH,2020-11-06,pastry
Q06KI1F40PU7,2020-06-10,other vegetables
LHC2CRQBR1G8,2020-10-17,rolls/buns
QUEBYX96HTGU,2020-09-17,whole milk
8Q4J7L0RC9RJ,2020-02-29,salty snack
A4OPYVKYMA7G,2020-05-27,rolls/buns
ZBQMDYYYK4PP,2020-08-27,chocolate
UAMIFUR5MBJS,2020-01-14,soda
0RST49TVK1M2,2020-08-15,sugar
ELQT1GG9NA0D,2020-10-18,packaged fruit/vegetables
K8VWYARXF608,2020-02-21,cake bar
LGFYDP2I0TMN,2020-07-05,butter
U3I0S19NA07U,2020-09-15,fruit/vegetable juice
COLET9JVY8T9,2020-03-12,yogurt
YLOM1I58OVJV,2020-04-11,frozen meals
PHCGFOND01ZU,2020-11-27,dessert
NXN62HCDZ5GU,2020-07-27,brown bread
TRN8OY5Q0HIQ,2020-05-21,dessert
HLTEUMBTE9U7,2020-10-24,bottled water
IRXBETAXF7LH,2020-08-24,curd
RLTDBWM4RCK5,2020-04-09,onions
HBDA56Q4Z9W1,2020-07-28,chewing gum
QR2WC7CQ47KO,2020-06-17,pastry
97CU6NEHPQ0Z,2020-02-24,whole milk
3H1YMR4IEHAM,2020-10-17,brown bread
P9K80Y5C139U,2020-05-15,whole milk
N73JFAOHSJDD,2020-08-14,dishes
YAICTPCXE7WV,2020-11-20,other vegetables
NXNYCMIT8NTH,2020-12-07,specialty bar
8F3J1RLM6GET,2020-11-19,whole milk
V5198H8ZVSB6,2020-02-22,yogurt
6LLZUTY7Q7XF,2020-10-31,whipped/sour cream
JTWD5QWKB3G3,2020-12-10,sugar
7RWVOU5DARP1,2020-04-18,salt
JY7JGDTMHPST,2020-06-06,whole milk
WH5MI9E9T6ER,2020-01-22,yogurt
DCHC3Z8970HH,2020-07-18,bottled beer
LB2CEVKS99AZ,2020-01-30,yogurt
QVOK1HQUQNWC,2020-01-12,pip fruit
L2RGOI0NF2DA,2020-07-11,spread cheese
EO2V7QSLAVO4,2020-04-06,fruit/vegetable juice
7UYWYE6EUTV7,2020-10-20,soda
P6M0FCIWRZCB,2020-02-20,coffee
A1RR2SNZW9ZC,2020-04-22,pip fruit
LBXMI08LCJVG,2020-02-23,rolls/buns
Z7IS3SFMHRNG,2020-10-04,long life bakery product
0POA15FEMG7P,2020-02-19,snack products
NPGKA30VNOZQ,2020-09-30,yogurt
RU72H5TXTUZ2,2020-09-24,coffee
A85O07W3NK90,2020-05-16,sliced cheese
56673UG3FGYF,2020-10-01,grapes
0RQH4WE03SSN,2020-02-24,specialty chocolate
WOZAGSH1M3G4,2020-05-17,baking powder
DHQZ77CEMLX7,2020-06-09,dishes
JC5TLPZWJZKW,2020-08-04,domestic eggs
CRP2FAX39RNE,2020-08-02,cooking chocolate
CSRSFBEWXFZS,2020-07-14,soft cheese
JKML5ZWXP0XQ,2020-04-01,semi-finished bread
Q73TXDG3OCNO,2020-08-11,beverages
OTQA8BOSJL84,2020-10-20,dish cleaner
X3CTYW8R3HKW,2020-06-22,mustard
I86N64M527TN,2020-12-16,other vegetables
C3V0B6L69J1F,2020-07-26,yogurt
ZQH0L836USTE,2020-11-01,beverages
H7DHIQBZ2IIY,2020-12-25,rolls/buns
I65QY3QX70L7,2020-11-29,domestic eggs
BNREUVSNK4KI,2020-12-19,whipped/sour cream
5M4CL199HY44,2020-11-26,herbs
SC7L820KCI4Y,2020-04-26,hard cheese
663F7NKKUHP5,2020-10-04,margarine
33WLLRVXL8CU,2020-08-26,coffee
MXPDEZUZBU3F,2020-05-03,napkins
A7T52VAIFJWZ,2020-11-25,coffee
IQ32PJXNSKY0,2020-01-18,whipped/sour cream
NEEEJS1CBWZJ,2020-10-17,frozen meals
6O788MD2ZZS9,2020-12-16,rolls/buns
QCMOLXSOZCD8,2020-12-19,long life bakery product
KVK7UK3W3MCW,2020-04-25,jam
MAD1NCQZUEGU,2020-09-29,whole milk
790TNBAX6O6A,2020-01-19,pip fruit
J87OTC66CLPD,2020-08-10,sugar
L3E4K2MHPDUH,2020-08-04,curd
F1PY36J4XY7U,2020-01-03,bottled beer
I8S6NFP2O570,2020-01-14,yogurt
V43TD4WSV8J3,2020-06-15,frozen potato products
Y4NHCWLHPLRV,2020-02-15,mustard
MDH4836CXQBP,2020-05-09,dessert
1RPTBVKJ0DGC,2020-12-05,salt
YLOM1I58OVJV,2020-05-11,other vegetables
NMPN8SWH09ZH,2020-07-07,sliced cheese
QS9XLVDQTJBT,2020-04-10,root vegetables
D3A6L7CDR88R,2020-09-01,margarine
JECMRGYHRQ7D,2020-09-27,butter milk
3KTPA3V8EKAH,2020-12-07,fish
X900PXWQCRYJ,2020-06-07,sliced cheese
CJ278NDYURT4,2020-03-09,dessert
VQTNCPVBRYOO,2020-02-09,other vegetables
UJ05B2ZSIBD4,2020-07-05,other vegetables
EADGMOHCS7YZ,2020-04-06,root vegetables
CUI6BN2ICOKD,2020-04-02,root vegetables
7LCXWS3K68MT,2020-05-26,meat
L27UHKLHLGVZ,2020-05-04,root vegetables
IM0QAAQ83ACF,2020-05-13,oil
EDARAQS7HBLG,2020-12-24,specialty bar
6ONP53UA9HZY,2020-01-10,soda
T2FSEM1T43LV,2020-11-16,soda
79R50P3QVPHI,2020-11-25,whole milk
2R956AZPZ82P,2020-11-14,pasta
WQ40PF7B7JTL,2020-04-18,root vegetables
IFTOUDVU744F,2020-02-02,other vegetables
VAF43NGU9LFN,2020-10-30,pickled vegetables
5L1FQOSMMMCX,2020-07-11,grapes
68M74ZYS1G21,2020-02-15,pip fruit
S35FJNS7W5GC,2020-08-21,yogurt
QUOJN6XNSDEX,2020-05-03,other vegetables
RQARQ198UKZV,2020-04-23,rolls/buns
9RASNZ1QP7JP,2020-04-10,sugar
B55M9HBNLABT,2020-02-14,soda
KITLNOWZL3S9,2020-02-21,hamburger meat
LVCNXBIZRSEI,2020-07-22,bottled water
3ZUTA0BIETTB,2020-11-18,bottled beer
DSTVBOFHEJXO,2020-04-12,tropical fruit
9JXHE07GIFHK,2020-01-04,pip fruit
9DER9ASY6Z50,2020-03-01,butter milk
O9CSMTCCJ5UF,2020-09-14,soda
L27UHKLHLGVZ,2020-04-11,whole milk
9PDVKA949OIY,2020-01-28,rolls/buns
SZKT7ZV5O8GR,2020-07-25,specialty chocolate
86TKGRC2JYTT,2020-02-15,bottled water
B6KD1CHCIP4D,2020-08-22,whole milk
2WCA68CL3XIK,2020-04-07,bottled water
JPQTAN0A1OYF,2020-09-04,root vegetables
P9K80Y5C139U,2020-06-26,other vegetables
WKV6ETMP7LBR,2020-03-30,pip fruit
WQ40PF7B7JTL,2020-12-05,rolls/buns
Q6ZHQXH4DLX1,2020-08-11,coffee
M722MPITBY07,2020-12-05,grapes
CWMZNYKX132B,2020-02-28,yogurt
K2BQ2F5SNO5A,2020-12-25,hard cheese
I49PUNG8FTEB,2020-11-07,yogurt
BM618MCGRWQF,2020-02-19,root vegetables
YA68FYB1ILKF,2020-06-26,yogurt
8JV4H704N6U2,2020-03-31,soda
2J5019LRHVN5,2020-07-18,other vegetables
AQ58BFETD05P,2020-08-06,rolls/buns
UYAAT19SWVG8,2020-01-22,mustard
JX5534INPPUC,2020-12-17,other vegetables
8BC65DG2A608,2020-08-14,hard cheese
LGFYDP2I0TMN,2020-10-23,whole milk
T5M4DNOJ91W4,2020-05-28,root vegetables
NNDN4MBZ3FPA,2020-12-04,fruit/vegetable juice
597IELVVIOQQ,2020-12-09,bottled water
61N9EYP4EIHR,2020-11-12,other vegetables
XKCRUIYZPM0B,2020-12-28,frozen vegetables
V0EV2GWJMIIO,2020-01-20,soda
WH9793TPCP75,2020-05-30,butter milk
JCUYMI129QLF,2020-01-28,whipped/sour cream
EX87MV7IV197,2020-11-26,root vegetables
CO6HO1WQ745R,2020-10-21,rolls/buns
4CM3QUR6FDG0,2020-07-18,hard cheese
02RKBAEV3PZ2,2020-03-04,whole milk
I7FEYAFE3M1F,2020-10-09,white bread
04X5YC42BAMR,2020-02-09,hygiene articles
XH69YHQBFFWH,2020-04-06,UHT-milk
9APSXWOLL7AO,2020-12-24,chocolate
AAHPFGAC18E5,2020-11-07,tropical fruit
373JVZ8N9GOY,2020-06-12,butter
S741GSWDMMC6,2020-07-08,domestic eggs
5H0O4AVU1SA1,2020-07-11,semi-finished bread
IXZXKSZRBSMW,2020-10-03,other vegetables
0P1TPIH74E79,2020-09-14,domestic eggs
MAW6YNF1N74P,2020-09-02,bottled water
5GA4SFN2HPBU,2020-11-01,frozen vegetables
VG40ZUR8OHL6,2020-08-07,specialty chocolate
9RASNZ1QP7JP,2020-10-19,soda
QJ7BSEZEXTDA,2020-10-19,pip fruit
81Z6G31FPS2H,2020-04-18,whipped/sour cream
JF3EZK8I4VW5,2020-11-29,napkins
74IN0O8B0ZAR,2020-11-01,UHT-milk
FR49O2KRL4EF,2020-12-26,salt
OLW2U0TFD2ZX,2020-10-06,chewing gum
KRKA7WKR6DW6,2020-09-19,domestic eggs
0POA15FEMG7P,2020-01-22,white bread
CHPGR0OGF0Z9,2020-06-22,other vegetables
RCA77IDRSMFN,2020-02-14,whole milk
U6ULAGBU6BDK,2020-02-25,pastry
OGL795FQ26S2,2020-11-15,pastry
BPU9H4SQ6W9L,2020-12-06,dessert
G7SGSHETE5L9,2020-07-20,white bread
E7C6R7H4GUN3,2020-09-23,sugar
OUGR346RPZV1,2020-06-27,yogurt
M7MCP2E4A6KO,2020-06-25,processed cheese
H7DHIQBZ2IIY,2020-09-10,rolls/buns
T5OVA2SARFGT,2020-06-20,pip fruit
WOZUGU58RIMV,2020-04-21,pastry
3HVVV3DQUFOI,2020-10-11,bottled beer
VSW4YBYONV78,2020-07-17,curd
3HRBE45N5NB6,2020-08-20,spread cheese
RWXHDVY5PDRS,2020-03-20,pip fruit
N3391ZBA2FTJ,2020-06-19,UHT-milk
5C7LDQTSK8KW,2020-03-14,salty snack
01R5I405KV4M,2020-02-02,butter
GY37PSDLNFXH,2020-04-20,domestic eggs
97F39TC7AGTL,2020-01-25,brown bread
VQ8ZQ4C27AI8,2020-02-02,rolls/buns
6FSK7R4FS4FB,2020-11-13,tropical fruit
N9AOCRKO8LA4,2020-12-26,cake bar
8Y9KG18Y7JFR,2020-11-04,yogurt
JAKEMA0BULRF,2020-10-12,pip fruit
H2Z0XMSRL3QU,2020-01-22,bottled water
K6QLXCL3ZX5I,2020-03-27,UHT-milk
9KI223L3L0XO,2020-03-25,pastry
D0IEV3JOMS8P,2020-12-06,whipped/sour cream
0LW5MK0VHW0J,2020-11-01,dessert
PZECH9N0BI5B,2020-05-23,whole milk
Y7ZYVBGDZOFN,2020-07-20,tropical fruit
E5NL4EV4Y3WM,2020-09-16,other vegetables
018OA73Z6TR6,2020-05-01,white bread
75KO3P4HBS9P,2020-03-05,salty snack
U7E2OKAP54U8,2020-11-15,margarine
W4Z0X47S2Z7F,2020-07-14,brown bread
GJD3QJXLWNVJ,2020-05-31,soda
8C6RCSP3EA3T,2020-05-11,whole milk
TXQZA9PLAGQ5,2020-05-03,fruit/vegetable juice
JFV6EQ1KHAWH,2020-03-22,whipped/sour cream
ICG4PNRES600,2020-09-28,coffee
3HVVV3DQUFOI,2020-11-28,yogurt
YSLFJJVVR1A1,2020-09-09,UHT-milk
0CPW4NT0HRVG,2020-11-26,rolls/buns
F7MI3SHCXCF7,2020-05-13,butter
1P8WUUBY4KWQ,2020-01-28,whole milk
3ZZ6RUJ8Z7IB,2020-10-17,yogurt
QCMOLXSOZCD8,2020-10-28,other vegetables
QOLB9UVA2H7Y,2020-10-19,other vegetables
7ZXYMAYRDGI4,2020-04-09,hygiene articles
Q1V4IW3L2F7T,2020-12-16,soda
KACGV5OJXMJW,2020-10-18,root vegetables
I1EV8VG8F52F,2020-11-13,whole milk
SSLXDSLHWYCO,2020-08-15,curd
1W028DT555I7,2020-08-22,hamburger meat
695RS45ZXMRT,2020-06-25,UHT-milk
HXN766L15QM1,2020-06-12,domestic eggs
6R311629M1OS,2020-12-16,chocolate
90OCBNQ07JB6,2020-06-24,yogurt
7TBGGCIN3VPW,2020-11-29,whole milk
HY8FDU9IMEBC,2020-12-26,curd
LEVJ7SU991QS,2020-01-28,other vegetables
NHJVQ0C5YMG2,2020-04-22,bottled water
RIBTSTANWXJH,2020-01-03,frozen fruits
HOTX9TDOMP2W,2020-10-04,other vegetables
7TKJ0HRJ61EW,2020-07-16,ice cream
Z4EQGNU5RO2F,2020-04-02,dessert
WR2HDQL7MDVM,2020-11-09,ice cream
111E4YOC2ZC5,2020-01-31,coffee
SL7SD17D96GK,2020-06-07,chicken
8OY0218SJXJD,2020-11-25,berries
584OZ88CA1YT,2020-04-10,margarine
6LQUM6XX7WSZ,2020-08-12,whole milk
0ZRF32AJ06BC,2020-10-19,sliced cheese
A1G1WBDX53AD,2020-04-22,other vegetables
N2D5Z98TO641,2020-02-13,beverages
4RSLDR8D6OKQ,2020-11-30,semi-finished bread
QM0JZQ301UCO,2020-04-13,brown bread
VA7AQISEVGKL,2020-02-03,UHT-milk
C8NPI4SM8BSS,2020-05-06,specialty cheese
6DMPSJ1KDTER,2020-12-01,candy
X9MKG44OV4LP,2020-06-04,frozen vegetables
FFZQD2K5DNP6,2020-08-27,chewing gum
NJI7TUIGEIXL,2020-10-13,domestic eggs
V0EV2GWJMIIO,2020-10-27,salty snack
XWTU1P0HI6SJ,2020-12-02,root vegetables
EF2G2F15P1TG,2020-08-19,hard cheese
WCN185CD40NR,2020-08-27,beef
M13XRIYE4JHS,2020-03-12,whole milk
RJ9ITZAKBF6A,2020-05-23,soda
T8U3GMA4K7QF,2020-10-07,detergent
JQTPUCN5OUYD,2020-06-30,other vegetables
RGZQYFWBMTA3,2020-08-31,dessert
33UFEK08NQY2,2020-07-03,snack products
OUGR346RPZV1,2020-05-31,rolls/buns
YXLWHQ5CHYBT,2020-01-04,butter milk
UNXJHSEUHRB6,2020-06-25,root vegetables
LSVH2UUQJ6I6,2020-01-14,domestic eggs
4YODJXXBQO0P,2020-10-02,pip fruit
J4H5PNEQ2CIC,2020-02-20,soft cheese
UV2NHERKUZY4,2020-02-18,frozen vegetables
G7SGSHETE5L9,2020-11-15,mayonnaise
A9TXYOKBPNE9,2020-08-06,whole milk
NKCGAAUDOMYJ,2020-04-30,soda
LVCNXBIZRSEI,2020-08-09,rolls/buns
4PY1PQ0YUSZ4,2020-09-07,whole milk
79R50P3QVPHI,2020-07-29,frozen vegetables
Z1XKHIAC4IGZ,2020-10-06,margarine
DJM7SDSR2JAV,2020-12-22,root vegetables
WTI79NO68JMS,2020-08-13,beverages
SFSQONZNVHNA,2020-03-25,grapes
D0OVK303HG2Q,2020-04-17,onions
WYWVFF9LLRW0,2020-06-15,butter
7XIFS66WC28E,2020-06-22,organic sausage
6ZKBHOEOXQXP,2020-05-09,yogurt
HFHA82BV2AC1,2020-04-03,oil
IATFZZQ9JMZV,2020-07-24,root vegetables
8KYRMELYKNIH,2020-01-11,soda
FNY1EOPHTZSB,2020-07-04,tropical fruit
6EK0AB0IHK2L,2020-02-28,root vegetables
R2KWBT8N7J84,2020-08-10,pastry
VLSC6OWLJT8P,2020-06-13,spread cheese
H5PLCXAETUVQ,2020-05-02,rolls/buns
5PTX5XNSUY95,2020-11-23,pastry
OULV6OLDSTJ7,2020-07-24,whole milk
GF3N4U5YEHR6,2020-07-06,bottled water
HO4YDHU77G3E,2020-01-24,bottled beer
OB8QZDQ9CRRO,2020-03-13,whole milk
JGTEG4VB684Y,2020-08-20,other vegetables
52UUNTMG66R6,2020-03-05,chewing gum
GSHD2ARIOIK1,2020-09-14,hard cheese
GJON20VBIHID,2020-09-28,herbs
5LFERV370PNB,2020-03-02,bottled water
LXBIQ1I5LVZ1,2020-04-27,brown bread
LAOPYEIMY8JU,2020-02-28,rolls/buns
WSYZQIPMWAHK,2020-02-20,tropical fruit
FPZD1SKKMGAS,2020-12-02,dessert
HX4J4U12S36C,2020-10-30,yogurt
3W8BJ2RRNUIQ,2020-10-29,sliced cheese
1YTQ2C1G4ZLV,2020-03-10,yogurt
MLA12FSJUJKX,2020-08-08,rolls/buns
H3TL8NXN0R5W,2020-05-02,pip fruit
5USJ20248CHY,2020-12-29,herbs
I1EV8VG8F52F,2020-04-19,brown bread
7G2Z337WESWY,2020-07-08,whole milk
76188FP4OT7B,2020-08-30,margarine
HY3H86VNPT39,2020-02-22,other vegetables
061KL12YD213,2020-06-18,hard cheese
XV0IXBU37X6X,2020-05-19,dish cleaner
C7KFSMYGCLKO,2020-09-03,tropical fruit
S5XANLQR2M7N,2020-05-18,UHT-milk
OO7ZNWJZWRY9,2020-04-16,beverages
AGZJP528RM3U,2020-08-06,root vegetables
6B29BYQ0M19Z,2020-08-31,whole milk
0011457U6R3Y,2020-10-13,brown bread
AQBJXUSXXBP3,2020-04-23,frozen vegetables
D264GEOFX0VF,2020-01-14,root vegetables
G89OZ9STO7ZU,2020-12-09,bottled water
WCROX74TJYRG,2020-04-11,bottled beer
7T8OWD6KO6SS,2020-11-11,brown bread
I8M9G9M8WL0Q,2020-06-21,baking powder
PXJ531IWXDB6,2020-10-10,frozen vegetables
9AJ2UW0U9YWH,2020-01-26,rolls/buns
0QL2H7DAQGB4,2020-11-22,brown bread
X4MG0AO3ECMD,2020-01-26,pickled vegetables
V3DPVAB670BA,2020-01-14,other vegetables
45Y93YWUF50S,2020-11-02,yogurt
BLEA6AT9ZKYS,2020-05-17,tropical fruit
XAFKJQJIUY2V,2020-06-05,specialty bar
CGHUK0OU6IQ9,2020-04-29,beef
D5682X5ZN5AU,2020-09-16,pip fruit
E7FD9BU4OK0F,2020-03-10,whole milk
6DMPSJ1KDTER,2020-05-01,butter
5CC18HDZASOT,2020-12-28,whole milk
X7EXQBWY2JEW,2020-03-22,domestic eggs
HBWVEHOI7RU0,2020-02-03,other vegetables
4BKW4OL4D88L,2020-06-01,bottled water
QJ55X3I9C8N8,2020-02-19,sauces
ZKP4KPCNJA71,2020-12-24,bottled beer
HQ2553658POW,2020-11-11,butter
JCABIMYILGQP,2020-07-21,UHT-milk
6EK0AB0IHK2L,2020-01-11,root vegetables
M66ERTT9RCD3,2020-08-17,chocolate
N4KU2WYAJI7F,2020-04-04,brown bread
D5EJCFX3TTWM,2020-11-01,other vegetables
GWQSFM2GSB1I,2020-12-20,margarine
72ZI0IU6F19V,2020-06-16,root vegetables
6I5TH8YLWP04,2020-02-05,fruit/vegetable juice
UEJHKFPQPMNK,2020-09-29,other vegetables
BCPBAL4YAA0H,2020-04-28,frozen potato products
EPLRPH86VW18,2020-05-16,whole milk
6LCFT5W624JN,2020-09-21,curd
3ALYDKQCZQ59,2020-07-27,rolls/buns
4AY8KNPB01CT,2020-05-15,other vegetables
WEVHOD4A2016,2020-07-27,soda
WVAUYB5LF6KV,2020-10-11,tropical fruit
S1YCDQPB7M3O,2020-05-31,soda
2FY9JKIWFBY3,2020-11-20,white bread
II5SSDN82MBH,2020-11-21,whole milk
T8U3GMA4K7QF,2020-11-20,whole milk
T8X7HRNJ9T4P,2020-07-15,jam
7VFOEFV4HNIK,2020-12-23,fruit/vegetable juice
8IFVMBFHZP3Z,2020-10-21,coffee
7FCW0ASX5DAV,2020-01-04,rolls/buns
MBDJ1IIWVXHE,2020-02-05,beverages
JJ6RN09MAMGS,2020-04-15,yogurt
BA3067BQ4MKG,2020-10-10,soda
KV8TVRE3ZLA7,2020-05-11,curd
QLGPR8VYASWZ,2020-03-06,rolls/buns
CTI2GIQX9TOO,2020-03-02,frozen vegetables
M7HE59WM1VA9,2020-02-06,oil
Z7UJMLWL25YK,2020-04-01,long life bakery product
H5PLCXAETUVQ,2020-03-12,UHT-milk
HF7137QO5FRX,2020-02-14,whole milk
0FAGAVOZ69SK,2020-01-19,bottled water
WTI79NO68JMS,2020-11-25,root vegetables
KCTZ72QHMDFI,2020-04-03,other vegetables
VA3QR72RCCHD,2020-03-07,bottled water
4R1HRJY71AEU,2020-10-25,seasonal products
FFH8WROFVF19,2020-05-15,pip fruit
W4Z0X47S2Z7F,2020-07-05,whole milk
1BH09UK39PSW,2020-06-02,baking powder
PNQR8B7B3XGB,2020-03-23,bottled water
8CF3UNNMQQ71,2020-08-04,root vegetables
HXIS514JTHXF,2020-08-27,butter
NFTGBBTVI7D7,2020-04-23,yogurt
B54NRHCZAW1R,2020-10-10,other vegetables
IVQW4RFR7D9X,2020-03-28,soda
QMLD58DB88HX,2020-09-16,house keeping products
97URJPFBQOUK,2020-08-22,other vegetables
8L3X0STK6M7B,2020-03-11,whipped/sour cream
YG4IW7EK5TFW,2020-09-22,other vegetables
94CDILSD98XC,2020-05-10,rolls/buns
W4HC44X82QXZ,2020-11-25,onions
GMTPZRXQ59MU,2020-05-30,frozen meals
7EH66DOLFN70,2020-06-14,herbs
8HECS7BNZY86,2020-07-16,whole milk
AIQVYNTJOEC6,2020-04-15,whole milk
ON93K9TK4BGV,2020-12-01,other vegetables
7TYVDTRT5SJQ,2020-03-19,whole milk
RF8EGZO2M9W9,2020-12-01,other vegetables
D0CZ7GG1G5ZC,2020-06-08,bottled water
R3S5KBVYCK80,2020-06-10,root vegetables
04RN34Z7T7M9,2020-12-16,yogurt
ZRFA6IW15TPL,2020-03-26,butter milk
U50SZ4R8NXIJ,2020-10-21,yogurt
3NHJVYK5X9II,2020-03-31,rolls/buns
U9XCEHGJ52DR,2020-08-31,soda
G1WV6BNCZCWI,2020-10-15,rolls/buns
8CWH51GWBLJV,2020-05-05,butter
ILUT1SYW965A,2020-07-19,margarine
O8FGQBEABFN2,2020-05-01,tropical fruit
WIQT3ATWZ1QK,2020-11-25,other vegetables
VYI2ORCDZO37,2020-08-08,pastry
E0ZQD5ZYSZH6,2020-04-12,domestic eggs
KYWX98WDWPK9,2020-07-31,other vegetables
UQ8DMCK0950H,2020-06-25,other vegetables
KUZE2BB7P14K,2020-07-15,other vegetables
PFKURQ0Q3S2K,2020-05-16,salt
RRLXSZSYKS0T,2020-08-12,hamburger meat
Y4NHCWLHPLRV,2020-08-21,bottled water
CYY384SGEFPB,2020-03-17,curd cheese
5M1EO3G28WT9,2020-04-20,other vegetables
ONVZQ508CTJR,2020-02-12,tropical fruit
61FVWGHZQOCF,2020-10-08,root vegetables
T9HBCN8FL3UP,2020-03-05,chicken
YN96FXGKXPD7,2020-04-09,curd
FKIM7BVFUPS9,2020-10-25,domestic eggs
ZN7PUBW2X8FK,2020-03-09,bottled beer
MRG6A2Q4WUHZ,2020-02-18,tropical fruit
UWHFW20R8OVE,2020-12-23,soda
H8MJMQPPMTK4,2020-08-19,sliced cheese
U78346YRNUN2,2020-12-06,whole milk
KK7B2OTP4XR2,2020-08-06,napkins
2R5J2HJH7ANS,2020-09-01,margarine
98WQFNA0T2RB,2020-02-01,brown bread
8MMM89P8HKUJ,2020-02-17,frozen meals
1WTUE8JOS3O4,2020-08-28,condensed milk
GNB0ZCG717PD,2020-01-27,bottled water
EIJRMCU0JH93,2020-08-22,chicken
EO90HLQO5KGH,2020-02-24,bottled beer
YQSX9DABLOD5,2020-06-22,soda
AOYJUBDN9UPD,2020-09-21,male cosmetics
RI0DSSR7KFS1,2020-06-28,whole milk
NPYQ6YW6UMWS,2020-10-07,root vegetables
HK0HKZW6R33N,2020-09-01,flour
6GORQ4XUNOHL,2020-08-19,semi-finished bread
K635V1OARGND,2020-10-15,margarine
ZZ22WYIS9ORL,2020-03-01,herbs
SPJWPQD319S6,2020-07-27,whipped/sour cream
LF5T60LNWRED,2020-09-30,yogurt
KITLNOWZL3S9,2020-10-10,whole milk
38HFYN12ADOI,2020-09-08,pip fruit
ANWCE18C1CYK,2020-02-06,tropical fruit
NPFBZ3IFQG2P,2020-02-04,other vegetables
MC1BX6TSP1OP,2020-08-26,whole milk
06HVH5HC4DEU,2020-09-13,other vegetables
R3BXNDOO9G87,2020-09-23,whole milk
J9BIOSXXAHHN,2020-03-14,semi-finished bread
QJ2CDN4N8IPT,2020-12-18,pip fruit
P0KPT0N0MKFI,2020-02-28,other vegetables
